Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Colorectal_GSE25070,12580.05492,12568.06049,12515.19408,12593.27908,12588.49401,12205.92935,12585.59371,12545.61007,12539.56563,12521.95574,12341.70993,12531.22675,12542.97643,12588.12215,12588.12233,12513.41903,12580.38693,12556.16535,12580.97668,12572.31225,12592.88263,12279.8828,12560.85504,12550.86173,12589.35289,12575.12212,12555.12533,12539.07321,12585.05166,12503.06612
Colorectal_GSE32323,12504.62188,12564.93665,12583.66687,12534.48802,12560.4849,12566.27908,12582.7089,12585.78895,12474.65337,12573.97795,12472.6984,12591.45316,12578.37383,12570.97619,12552.96406,12578.02822,12578.34924,12404.97016,12587.10007,12578.91983,12592.04673,12585.05688,12577.89325,12554.04657,12585.90506,12577.63582,12587.7788,12582.20684,12524.21258,12400.743
Colorectal_GSE44076,12540.93197,12561.88961,12589.61645,12570.54804,12571.15499,12548.35577,12589.35801,12564.93798,12558.14226,12566.82687,12588.378,12562.00898,12574.05974,12570.45252,12580.45149,12568.42493,12553.50971,12547.10671,12559.04865,12556.80933,12540.52883,12545.95937,12560.37856,12562.55065,12567.19013,12581.51114,12570.93453,12547.91858,12550.92016,12578.26721
Colorectal_GSE44861,12550.29788,12487.81529,12502.9307,12547.70094,12518.10085,12547.48821,12549.86127,12505.53601,12436.01394,12339.35558,12547.21142,12484.88424,12502.25525,12484.10473,12565.01264,12491.3495,12535.75326,12443.95943,12448.90074,12512.35667,12502.12049,12363.18403,12444.59913,12517.96282,12510.59926,12528.09163,12535.16132,12495.46104,12495.76317,12502.86842
Liver_GSE14520_U133A,12523.16895,12527.84021,12557.90948,12520.22298,12560.50051,12506.83573,12525.13209,12543.69294,12532.28041,12517.02536,12542.47356,12541.00148,12519.11946,12539.44036,12539.1068,12511.20222,12541.78329,12508.33548,12540.86928,12453.42846,12490.50146,12497.20325,12517.19078,12525.7926,12531.18702,12546.63244,12547.94053,12541.84299,12527.58522,12540.00768
Liver_GSE50579,12522.69455,12532.60913,12558.01068,12591.01175,12562.80323,12512.21089,12573.05601,12587.6498,12452.87384,12545.00393,12584.13487,12539.928,12444.74932,12532.58241,12568.59358,12485.33075,12549.02718,12589.72661,12570.1523,12273.18324,12541.89454,12576.028,12472.91262,12563.45775,12504.32724,12458.44119,12584.41611,12537.60688,12580.1208,12239.821
Liver_GSE62232,12557.74593,12493.49542,12565.39552,12570.95439,12579.55855,12548.23831,12565.55585,12575.79386,12552.17947,12551.80474,12574.6724,12542.56624,12544.0758,12484.41144,12587.14609,12568.45392,12535.51818,12561.99498,12572.89212,12580.25168,12571.13308,12578.39796,12544.44146,12556.33733,12547.20154,12552.5976,12591.07707,12505.37784,12566.1854,12580.78085
Leukemia_GSE22529_U133A,12572.13444,12557.55683,12593.67433,12270.64163,12585.31618,12455.99775,12579.30804,12579.47379,12581.22792,12588.90072,11758.02706,12537.13077,12547.93556,12551.21527,12568.8256,12567.44855,12588.90332,12591.44924,12593.20419,12563.47447,12588.956,12579.15171,12561.97207,12552.31483,12556.27511,12592.85297,12552.81572,12099.09205,12552.50966,12570.19571
Leukemia_GSE22529_U133B,12472.31829,12580.81261,12571.8142,12172.66772,12587.46829,12580.18017,12574.76085,12577.25899,12559.00593,12573.33816,11642.48561,12559.80249,12587.22832,12577.77534,12567.40426,12552.11503,12584.20784,12548.82194,12593.4095,12593.57571,12574.08954,12522.56155,12590.83012,12585.94215,12570.52414,12517.93247,12547.11311,12270.00536,12575.61129,12588.37935
Leukemia_GSE33615,12563.62627,12566.8052,12570.87698,12591.07404,12589.5554,12592.94326,12588.92308,12582.41818,12582.3533,12593.30289,12593.12285,12593.26726,12585.91019,12550.60527,12575.75045,12592.76171,12592.28593,12574.99278,12554.06157,12586.09254,12592.16198,12579.82264,12583.18856,12553.04281,12575.79912,12552.75085,12576.39373,12257.12578,12584.44719,12577.25777
